ageType_ID,AgeType,Region,CD1,CD2,Other,All_data,CD1_100,CD2_100,Other_100,All_100,year,ID,Region_product
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-05-01,1334,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-06-01,1335,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-07-01,1336,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-08-01,1337,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-09-01,1338,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-10-01,1339,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-11-01,1340,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-12-01,1341,Республика_Саха_(Якутия)
,,Саха /Якутия/ Респ.,80.0,2087.0,7.0,2176.0,17.0,287.0,1.0,307.0,2022-02-01,1342,Республика_Саха_(Якутия)
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-03-01,1343,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-04-01,1344,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-05-01,1345,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-06-01,1346,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-07-01,1347,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-08-01,1348,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-09-01,1349,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-10-01,1350,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-11-01,1351,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-12-01,1352,Сахалинская_область
,,Сахалинская обл.,69.0,1355.0,2.0,1427.0,37.0,355.0,0.0,393.0,2020-02-01,1353,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-03-01,1354,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-04-01,1355,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-05-01,1356,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-06-01,1357,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-07-01,1358,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-08-01,1359,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-09-01,1360,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-10-01,1361,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-11-01,1362,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-12-01,1363,Сахалинская_область
,,Сахалинская обл.,73.0,1506.0,4.0,1584.0,34.0,400.0,1.0,437.0,2022-02-01,1364,Сахалинская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-03-01,1365,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-04-01,1366,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-05-01,1367,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-06-01,1368,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-07-01,1369,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-08-01,1370,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-09-01,1371,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-10-01,1372,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-11-01,1373,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-12-01,1374,Свердловская_область
,,Свердловская обл.,761.0,12556.0,45.0,13363.0,55.0,372.0,1.0,431.0,2020-02-01,1375,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-03-01,1376,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-04-01,1377,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-05-01,1378,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-06-01,1379,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-07-01,1380,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-08-01,1381,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-09-01,1382,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-10-01,1383,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-11-01,1384,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-12-01,1385,Свердловская_область
,,Свердловская обл.,814.0,12923.0,64.0,13803.0,62.0,389.0,4.0,459.0,2022-02-01,1386,Свердловская_область
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-03-01,1387,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-04-01,1388,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-05-01,1389,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-06-01,1390,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-07-01,1391,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-08-01,1392,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-09-01,1393,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-10-01,1394,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-11-01,1395,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-12-01,1396,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,90.0,1580.0,4.0,1675.0,45.0,296.0,0.0,342.0,2020-02-01,1397,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-03-01,1398,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-04-01,1399,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-05-01,1400,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-06-01,1401,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-07-01,1402,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-08-01,1403,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-09-01,1404,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-10-01,1405,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-11-01,1406,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-12-01,1407,Республика_Северная_Осетия_-_Алания
,,Сев. Осетия- Алания Респ.,101.0,1640.0,4.0,1746.0,52.0,313.0,0.0,366.0,2022-02-01,1408,Республика_Северная_Осетия_-_Алания
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-03-01,1409,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-04-01,1410,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-05-01,1411,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-06-01,1412,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-07-01,1413,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-08-01,1414,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-09-01,1415,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-10-01,1416,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-11-01,1417,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-12-01,1418,Севастополь
,,Севастополь г,78.0,775.0,10.0,865.0,59.0,214.0,2.0,276.0,2020-02-01,1419,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-03-01,1420,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-04-01,1421,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-05-01,1422,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-06-01,1423,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-07-01,1424,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-08-01,1425,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-09-01,1426,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-10-01,1427,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-11-01,1428,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-12-01,1429,Севастополь
,,Севастополь г,86.0,877.0,7.0,972.0,53.0,210.0,2.0,267.0,2022-02-01,1430,Севастополь
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-03-01,1431,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-04-01,1432,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-05-01,1433,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-06-01,1434,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-07-01,1435,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-08-01,1436,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-09-01,1437,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-10-01,1438,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-11-01,1439,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-12-01,1440,Смоленская_область
,,Смоленская обл.,171.0,2416.0,34.0,2623.0,51.0,312.0,4.0,370.0,2020-02-01,1441,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-03-01,1442,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-04-01,1443,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-05-01,1444,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-06-01,1445,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-07-01,1446,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-08-01,1447,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-09-01,1448,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-10-01,1449,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-11-01,1450,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-12-01,1451,Смоленская_область
,,Смоленская обл.,174.0,2331.0,37.0,2543.0,56.0,311.0,5.0,373.0,2022-02-01,1452,Смоленская_область
,,Ставропольский край,321.0,5741.0,155.0,6220.0,37.0,259.0,7.0,304.0,2020-03-01,1453,Ставропольский_край
,,Ставропольский край,321.0,5741.0,155.0,6220.0,37.0,259.0,7.0,304.0,2020-04-01,1454,Ставропольский_край
